Niño,Grupo,Edad,Emparejamiento_emocion_RC,Emparejamiento_emocion_TR,Memoria_emocion_RC,Memoria_emocion_TR,Emparejamiento_identidad_RC,Emparejamiento_identidad_TR,Memoria_identidad_RC,Memoria_identidad_TR,emocion emp,emocion mem,pre/post,Tipo emp emoción,Omisión emp emoción,Comisión emp emoción,Tipo mem emoción,Omisión mem emoción,Comisión mem emoción,Tipo emp identidad,Omisión emp identidad,Comisión emp identidad,Tipo mem identidad,Omisión mem identidad,Comisión mem identidad
JGB9M,Grupo identidad,9,1,3.0962239,0,,1,1.988419,1,1.4635474,Alegría,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,1,2.8719535,0,,1,3.0275589,1,1.6129755,Tristeza,Alegría,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,1,2.5287533,0,1.3088194,1,1.8161043,1,1.507544,Alegría,Alegría,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,0,2.7143947,0,1.3222758,1,2.3654319,1,1.334288,Enojo,Alegría,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,0,,1,1.3645308,1,1.6025782,1,1.2030318,Tristeza,Enojo,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,0,,1,1.3134395,0,1.883289,1,1.3143517,Enojo,Alegría,Pre,Omisión,100,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
JGB9M,Grupo identidad,9,0,3.4086593,1,1.8729439,0,1.8618809,1,1.3579257,Alegría,Enojo,Pre,Comisión,0,100,Acierto,0,0,Comisión,0,100,Acierto,0,0
JGB9M,Grupo identidad,9,0,,1,1.1805525,1,1.9685163,1,1.2383732,Enojo,Tristeza,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,0,0.1754697,0,1.3241598,1,1.7377309,1,1.7098988,Enojo,Tristeza,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,0,3.8004972,0,,1,2.4875141,1,1.3521705,Tristeza,Enojo,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,0,,0,,1,1.7383678,1,1.3751743,Enojo,Enojo,Pre,Omisión,100,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,0,3.7984759,1,1.8238453,1,2.7123936,1,1.8009303,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,0,3.3199304,1,1.6782952,1,1.455076,1,1.3658334,Tristeza,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,1,1.7758953,1,1.3879098,0,2.3220688,1,1.8815972,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
JGB9M,Grupo identidad,9,0,2.4309487,0,,0,0.4079607,1,1.5188437,Alegría,Alegría,Pre,Comisión,0,100,Omisión,100,0,Comisión,0,100,Acierto,0,0
JGB9M,Grupo identidad,9,0,2.6351411,1,1.9245784,1,3.114704,1,1.2233891,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,1,2.6922996,1,1.2776472,0,2.2895067,0,1.5598994,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Comisión,0,100
JGB9M,Grupo identidad,9,0,2.3699566,1,1.431797,1,2.8489908,1,1.67686,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,0,,1,1.6211641,1,1.6320159,1,1.4285911,Alegría,Tristeza,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,1,3.2093073,0,,1,1.5692312,1,1.4173455,Tristeza,Enojo,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
JGB9M,Grupo identidad,9,1,3.2862893,1,0.2423237,1,2.0925951,0,,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,1,2.0878416,0,1.8344473,1,2.2937287,1,1.3591031,Tristeza,Alegría,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,1.5474533,0,,1,3.0235477,1,0.9444019,Alegría,Tristeza,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,2.9471728,1,1.3994628,1,2.3862807,1,0.8291265,Alegría,Alegría,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,2.2302498,0,,1,2.0803185,0,,Tristeza,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,0,2.5965508,1,1.6305308,1,1.7458657,1,0.9926976,Enojo,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,2.6902055,0,1.7313035,1,2.7819834,0,,Enojo,Tristeza,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,0,,1,1.3305298,0,3.4273944,1,1.0626632,Alegría,Alegría,Pre,Omisión,100,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
MCJ8M,Grupo emoción,8,1,2.7235359,0,,1,0.0726279,1,1.0710181,Enojo,Enojo,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,3.2235973,0,1.3155629,1,3.1881482,0,,Alegría,Alegría,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,0,2.6141679,1,1.5582051,1,2.7929092,1,1.6992786,Alegría,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,,0,,1,2.0694138,1,1.5708285,Tristeza,Alegría,Pre,Omisión,100,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,3.5047167,0,1.464752,1,1.6361397,1,0.8226645,Alegría,Alegría,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,,1,1.499635,1,1.5502235,0,1.4605721,Enojo,Alegría,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
MCJ8M,Grupo emoción,8,0,2.4701802,1,1.2163229,1,2.0280826,0,,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,0,2.7402152,1,1.1851595,1,2.9141148,0,0.8542174,Enojo,Alegría,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Comisión,0,100
MCJ8M,Grupo emoción,8,1,2.270942,0,,0,,1,1.1595972,Alegría,Enojo,Pre,Acierto,0,0,Omisión,100,0,Omisión,100,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,2.5382688,1,1.1660313,1,1.81397,0,,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,0,2.6769139,1,1.4207018,0,,0,1.1671093,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Omisión,100,0,Comisión,0,100
MCJ8M,Grupo emoción,8,1,2.3275968,1,1.0390039,1,1.9314366,1,1.2392996,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,2.2421772,0,1.8347348,0,1.3978203,0,,Enojo,Enojo,Pre,Comisión,0,100,Comisión,0,100,Comisión,0,100,Omisión,100,0
MCJ8M,Grupo emoción,8,0,3.169163,1,1.0329786,0,1.1417654,1,1.2674217,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Comisión,0,100,Acierto,0,0
MCJ8M,Grupo emoción,8,1,2.7657696,0,1.9118916,0,1.3181632,0,1.1193795,Tristeza,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Comisión,0,100,Comisión,0,100
MCJ8M,Grupo emoción,8,0,1.021922,1,1.5600995,1,0.6601572,0,,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,1,2.0902478,0,,0,0.3984193,0,,Alegría,Alegría,Pre,Acierto,0,0,Omisión,100,0,Comisión,0,100,Omisión,100,0
MCJ8M,Grupo emoción,8,0,,1,1.7007838,1,0.8854416,1,1.5375778,Enojo,Tristeza,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,2.0659016,1,1.4999936,0,1.3962013,1,1.8896315,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
MCJ8M,Grupo emoción,8,1,2.321882,1,0.9768522,0,1.3337479,1,1.5202212,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
MCJ8M,Grupo emoción,8,0,2.45843,1,1.2469795,0,0.321329,0,,Alegría,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Comisión,0,100,Omisión,100,0
MCJ8M,Grupo emoción,8,0,,0,,1,0.4242134,1,0.9625687,Tristeza,Enojo,Pre,Omisión,100,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,,1,1.7806054,1,2.5158286,1,1.1484236,Enojo,Alegría,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,3.5653122,0,,1,2.8037179,1,1.819463,Tristeza,Alegría,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,3.1164464,1,1.4451832,1,2.4652637,1,1.0701052,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,2.9503208,1,1.0775874,1,1.4820175,1,1.3314193,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,2.8731639,0,,1,1.8695654,1,1.0697581,Tristeza,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,2.3900275,1,1.2273353,1,2.0178126,1,0.9467202,Enojo,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,0,2.79795,0,,1,1.6616036,1,1.4180118,Enojo,Tristeza,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,2.8795855,0,1.2215274,1,2.4392567,0,1.3300504,Alegría,Alegría,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Comisión,0,100
ADA8M,Grupo identidad,8,0,,0,,1,1.578104,0,1.2312239,Enojo,Enojo,Pre,Omisión,100,0,Omisión,100,0,Acierto,0,0,Comisión,0,100
ADA8M,Grupo identidad,8,1,2.2732587,1,1.0599534,1,1.0897689,1,1.2734585,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,3.2328314,1,1.2887033,1,1.7484732,1,1.0228304,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,2.933074,0,,1,2.527482,1,0.9522455,Tristeza,Alegría,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,3.4392179,1,1.4604992,1,1.2360354,1,0.7898767,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,3.6446053,1,1.3751672,1,1.4334117,1,1.2080141,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,3.8043973,1,1.1852076,1,1.8456452,1,1.0439373,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,3.8497334,1,1.5509364,1,1.9096977,1,1.7688314,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,2.4928847,1,1.893563,1,1.0321112,1,0.6279034,Alegría,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,0,3.4548689,1,1.162567,1,1.2088342,1,1.4178709,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,0,2.6832647,0,,1,1.9959766,1,1.3129128,Enojo,Tristeza,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,0,,1,1.2549011,1,1.6728551,1,0.6445058,Tristeza,Enojo,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,0,,0,1.7797335,1,1.3681332,1,0.9532987,Enojo,Enojo,Pre,Omisión,100,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,2.8571886,1,1.6839539,1,1.6657777,1,0.8746324,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,2.5116412,0,,1,2.2504474,1,0.7214018,Tristeza,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,0,2.9348835,1,1.8240361,1,1.8677535,1,1.1573127,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,0,,0,,1,1.7774663,1,1.3595202,Alegría,Alegría,Pre,Omisión,100,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,3.7069042,0,,1,2.8023341,1,0.8684207,Enojo,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,2.1848706,1,1.5300277,0,2.7083118,0,,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Omisión,100,0
ADA8M,Grupo identidad,8,1,3.3305387,0,,1,3.2300801,1,0.6728367,Tristeza,Enojo,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,3.017268,1,1.3574371,1,1.4046435,1,0.8108523,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
ADA8M,Grupo identidad,8,1,2.6681068,1,1.4094713,1,3.1973927,0,1.559835,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
ADA8M,Grupo identidad,8,1,2.5927171,1,1.5787717,1,1.5520209,0,1.3094303,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
HMA8M,Grupo emoción,8,1,2.3193255,0,,1,1.8847579,1,1.5788003,Tristeza,Alegría,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,1.8186539,1,1.7420947,1,1.4549786,1,1.2917146,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,1.9953533,1,1.8667097,1,1.2462001,1,1.194385,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,0,,1,1.4841299,1,1.3711041,1,1.0564123,Tristeza,Tristeza,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,0,2.1574193,1,1.8673098,1,1.4247871,1,1.6905149,Enojo,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,0,1.9477919,0,,1,1.7205804,1,0.8862891,Enojo,Tristeza,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,2.8356217,1,1.5989584,1,1.4403769,1,1.949173,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,2.091992,0,,1,1.3095099,1,0.7488227,Enojo,Enojo,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,2.5769092,1,1.7189699,1,1.1897555,1,1.5403193,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,2.3270844,0,1.9200045,1,1.3430298,1,1.174019,Alegría,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,1.4696352,0,1.8904118,1,1.3836495,1,1.1504484,Tristeza,Alegría,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,3.1484847,1,1.0031821,1,2.3350501,1,1.2360405,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,0,,1,1.0109255,1,1.1438249,1,1.9427478,Enojo,Alegría,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,0,2.0833581,1,1.197321,1,1.2852378,1,1.4815864,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,1.9858631,1,1.361545,1,2.6057739,0,,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
HMA8M,Grupo emoción,8,0,,1,1.6087957,1,1.5791829,1,0.8663366,Alegría,Enojo,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,0,3.5445319,1,1.8121417,1,1.4356168,1,1.5567407,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,0,2.6553226,1,1.4184591,1,1.2828514,1,1.8932856,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,2.4341039,0,,1,2.110359,1,1.5432257,Tristeza,Enojo,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,2.1305026,0,1.5687604,1,1.5682268,1,1.3463543,Enojo,Enojo,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,1.9953996,1,1.792284,1,2.1468081,1,1.4254072,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,2.6197471,0,,0,1.5031517,1,0.9527095,Tristeza,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Comisión,0,100,Acierto,0,0
HMA8M,Grupo emoción,8,1,3.2744121,1,1.7646895,1,1.5207429,1,1.2182326,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,1.597751,0,,0,1.5557784,1,1.2779684,Alegría,Alegría,Pre,Acierto,0,0,Omisión,100,0,Comisión,0,100,Acierto,0,0
HMA8M,Grupo emoción,8,1,1.9988199,0,1.5667482,1,2.5686105,0,1.0008112,Enojo,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Comisión,0,100
HMA8M,Grupo emoción,8,1,2.1602824,1,1.8483555,1,1.7591955,1,1.4663333,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,3.047596,1,1.2998704,1,2.7485425,0,1.0971943,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
HMA8M,Grupo emoción,8,1,3.5983968,0,,1,1.9151757,1,1.2199133,Alegría,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,2.6720375,1,1.3013841,1,2.4406066,1,1.2250793,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,2.9070403,1,1.050855,1,2.4768207,1,1.0260521,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,3.9433401,0,,1,3.6908787,1,1.2239612,Tristeza,Alegría,Post,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,2.1808808,0,1.6940015,1,2.8644475,0,,Alegría,Tristeza,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,1,2.6485426,1,1.0901028,1,2.6697864,1,0.7520884,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,,1,1.528487,1,3.4786859,1,0.7181226,Tristeza,Tristeza,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,3.325562,1,1.3337225,1,3.0195349,1,1.4519853,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,2.6220598,0,,1,2.520401,1,0.8093419,Enojo,Tristeza,Post,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,3.1006116,1,0.9657369,0,,1,1.120934,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Omisión,100,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,1.8333089,1,1.0230044,1,3.454812,0,0.8605573,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
MCJ8M,Grupo emoción,8,1,3.4269813,1,1.1560513,1,1.8441889,1,1.4172852,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,3.114963,0,1.2642984,1,2.745779,1,0.9650917,Alegría,Tristeza,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,3.8205936,1,1.42082,1,3.5697158,0,,Tristeza,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,0,,1,1.2405508,1,2.454202,1,1.1896969,Alegría,Alegría,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,2.870868,0,1.5998009,1,2.1387538,1,1.2799083,Enojo,Alegría,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,2.8848043,1,1.2015306,1,2.0046964,0,,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,1,2.3020806,1,1.3084286,1,2.5808762,0,,Enojo,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,0,3.1020851,0,1.4738579,1,1.6847727,1,1.0325924,Alegría,Enojo,Post,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,2.9445509,1,1.4117518,1,2.5051481,1,1.1450181,Enojo,Tristeza,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,1.7757068,1,1.7590083,0,,1,1.5538375,Enojo,Tristeza,Post,Comisión,0,100,Acierto,0,0,Omisión,100,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,2.8490903,0,1.8025138,1,3.4763891,1,1.3024002,Tristeza,Enojo,Post,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,3.4840779,0,,1,2.1335294,1,1.8539019,Enojo,Enojo,Post,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,3.8338123,1,1.3410201,1,1.8554503,1,1.9315077,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,3.8307261,1,1.4816204,0,,0,,Tristeza,Tristeza,Post,Comisión,0,100,Acierto,0,0,Omisión,100,0,Omisión,100,0
MCJ8M,Grupo emoción,8,1,2.0775659,1,1.8936122,1,2.2293961,1,1.0680328,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,2.9173426,0,,1,3.2022263,0,,Alegría,Alegría,Post,Comisión,0,100,Omisión,100,0,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,0,,0,,1,3.2093318,1,1.0694035,Enojo,Tristeza,Post,Omisión,100,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,0.4937138,0,1.7497544,1,2.6832231,0,,Alegría,Tristeza,Post,Comisión,0,100,Comisión,0,100,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,1,2.8641224,1,1.9672046,1,2.372155,0,,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
MCJ8M,Grupo emoción,8,0,3.5336675,1,1.8192728,1,1.7602714,1,1.2601343,Alegría,Tristeza,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,0,,0,,1,2.7380874,1,1.1010656,Tristeza,Enojo,Post,Omisión,100,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
MCJ8M,Grupo emoción,8,1,2.9292763,0,,1,1.8979311,1,1.0346485,Enojo,Alegría,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,2.1522482,0,,1,1.4063633,1,1.0637568,Tristeza,Alegría,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
HMA8M,Grupo emoción,8,1,1.4705897,1,1.7438002,1,1.9097888,1,0.8718733,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
